K_s,psi,theta_d,K_ex,f_sat,S_max,tau_drain,t_lag_hr,uh_stretch,n,V_soil,alpha_soil,Q_threshold,gamma,lambda_sat,baseflow_Q,success,NSE_Q,NSE_C,C_trough,Q_peak,variant
4.262095516655625e-07,0.21149460159613104,0.2475459134529191,2.485622128999163e-07,0.12575456420293074,0.023359023098309725,12069.891723128094,1.0465309932855873,3.645400696088138,0.03662465635513244,0.579143667902182,0.8820742014777763,1.0870096861103844,3.097331372252772,0.43009561842499716,0.30657211857434885,True,0.7885755002697299,-2.68468375285844,5.46634612026145,2.5224587889379935,3-layer
8.554449625830214e-07,0.17798532110692888,0.22235681316083533,2.9357294982959077e-05,0.1534388618926662,0.027617716279119957,26567.03435632175,0.7785698249055489,3.1114047160583844,0.04406871520605356,0.05354812810151778,0.5079885005974165,0.9108349895766713,2.792554151498281,0.9877629949378268,0.2386100619291392,True,0.8095003670960157,-37.54638557633205,5.297780327181382,2.32209142913562,3-layer
3.517506589825972e-07,0.29762101157733345,0.2904227386042392,7.037694000580079e-06,0.11895648219917765,0.016493120569736303,8489.658987854897,0.5943927046780675,5.448469727761756,0.057012336384637236,1.8187487659573724,0.8937032229164545,1.1288558013574597,4.412275820207037,0.6467537171807766,0.20557918894372204,True,0.7154686774429172,-1.4268676494644792,5.233864306027018,1.988184310337,3-layer
1.2517703856167362e-07,0.20802749093083286,0.20833292688801486,2.45771632016327e-05,0.2933973377657996,0.0732010458523296,54260.78025087142,1.459072577682131,5.839752223969713,0.05381357360300157,0.72085000153284,0.7073880754343094,0.452207360244139,3.8998756294849994,0.9362339912691202,0.16176125539876096,True,0.8192155943444888,0.6238058171927195,4.390989070343992,2.2328687977886648,3-layer
3.490964133781454e-07,0.17063067031772547,0.21096930396484093,6.910618789134422e-07,0.2665267677686683,0.054395614391864175,13276.67935371573,1.3034457538884205,5.162293366468499,0.058657337523107145,1.075040430599426,0.841057583268012,0.9672981323630098,3.9528139086766747,0.38734202643679616,0.22275193685877429,True,0.830864109458499,-1.2933099536792434,5.145257441448122,2.608731705927843,3-layer
1.2369160552487012e-07,0.3778209297057027,0.2893070311029454,2.3120180280761026e-07,0.2568090818529652,0.0862104969597515,8796.630943062015,1.9410869926472958,3.3499785737645302,0.04676349890112201,0.08245027122874261,0.6696698820481852,0.5050715477807929,2.681924402689745,0.08762452041217533,0.28174563278850884,True,0.7631595805560206,-29.46654447076822,5.338121812264547,2.8994511197038912,3-layer
1.5024603686411602e-07,0.16504674035900876,0.20329260926301995,1.256456958414805e-05,0.18701739728247718,0.06040467751202399,14234.078450929532,1.577103825076076,3.7388280311900353,0.04994151259510546,0.2073477728518993,0.8013564964228577,0.4371360656122151,4.247911941306813,0.7124207822064665,0.34123504138600314,True,0.8060646747913,-9.087060687160243,5.097458106086995,3.0867556011946657,3-layer
3.7038307754114447e-07,0.09856502786412041,0.2596349895616125,1.14188901708132e-05,0.22465499423192886,0.044521402500746314,49079.82050817633,1.0904658149736424,6.15873934534118,0.03782531246846688,0.0644620751320302,0.7990206449633541,0.8998377449690244,4.419166761819997,0.3272449112259071,0.2574041250728162,True,0.757251445911819,-28.520387533821825,5.479150420463373,2.132929959482999,3-layer
1.8205778823001243e-07,0.09648274582536248,0.2753760838594715,1.8855194614244749e-07,0.17538063324682163,0.04525522288051776,22135.221944514073,1.3907326300143397,1.7828088792772578,0.03606395869798538,1.271138504454354,0.669102097460646,0.6833878055390257,2.210312727245646,0.2758210505950858,0.12710683715239318,True,0.2314298411538167,-0.5079753583682924,4.144400615869832,3.1639430125224473,3-layer
1.6866766930745393e-07,0.08091578373756862,0.23005965019870572,0.0003056027336720718,0.08039845777897806,0.016800820676048024,27931.18307370974,0.40398333609418097,7.960338403742186,0.04385671269496766,0.1799334061268609,0.5477971265163837,0.4962687896208233,4.116971136552364,0.620280032045376,0.34106297297438937,True,0.5682927636406344,-3.195132319650696,4.113715146460781,2.799814166787073,3-layer
4.5621084453106824e-07,0.16533082076509723,0.2790975055225372,3.037001252844017e-07,0.17692739026861282,0.06839398371399891,27314.161881483757,0.8566216860703169,7.3190311823521315,0.05300864251994444,0.0919130733174025,0.9439249076696223,0.1958095925437599,2.1775994556282448,0.1464346793498728,0.21650778635683626,True,0.553138351448407,-136.0444285863568,5.804253039541478,1.7146021751764597,3-layer
7.866474345157689e-07,0.1764116036644012,0.26228475401342133,2.1605251982592202e-05,0.1612369684648906,0.08001081963571255,10033.226517401987,0.5626335832117422,2.450007620002625,0.04879234698981681,0.06164724308914337,0.7132065460767479,0.2448127874105553,4.378622128618532,0.28459988307341294,0.1570772547532785,True,0.7712599228957232,-59.39953340932649,5.181949965708512,2.0854721905561506,3-layer
2.687462232335042e-07,0.17593554420469826,0.23598520311468413,1.750747356558784e-07,0.22805971572115824,0.07965843159645791,18385.666252042924,1.3202964029889936,6.195735918274918,0.05879666252178366,1.9092680162419373,0.8018054990901161,0.15853497319819598,3.6033856947113905,0.7083082519902245,0.16924148750612705,True,0.715138195694178,0.037646398914926715,4.606401861884543,2.178940955134628,3-layer
3.82749783392724e-07,0.12057432204990426,0.1570518328707278,0.00011182461990846322,0.24167732106801698,0.08982727738190767,21718.768989713924,0.7155988672973579,5.429383696625066,0.05685864461613191,1.4595668981655938,0.57156097084169,0.2620723160407142,2.7307571860650532,0.9281044717907712,0.11775600548896824,True,0.792969812847419,-4.017638696361428,3.4107701767297747,2.5820402256589827,3-layer
1.8636295147512174e-07,0.08717066677206733,0.11586203200122186,1.0472362079517123e-05,0.18540474329368622,0.045865575062398356,48734.37790701437,1.8883922356353673,2.4841929285512347,0.04991745867055973,0.09704265400269357,0.6139909343430396,0.4765704778398768,3.2631679385613523,0.7098359916555069,0.1551097366176635,True,0.6001793014829055,-17.21847292722382,5.139338942622943,3.0153053742600395,3-layer
2.322844298735239e-07,0.389984836177047,0.11195216818835158,1.5053339431015768e-05,0.1409715289729151,0.026954880433209847,13283.051147593744,0.7031347983780643,7.56547203231491,0.04651652404038292,0.3754864556383299,0.619111793006853,0.5397493425676413,2.2946179552678374,0.30021157607372834,0.2656047841837237,True,0.6881784314783876,0.17454459286073565,4.739570182469176,2.2754639318163306,3-layer
4.7581526896673207e-07,0.13914122474803567,0.20873815310413435,3.698367963804279e-06,0.29399235420734776,0.0729252881541537,35377.79043099608,1.9676743471593796,2.1993076052310165,0.05242284072567553,0.26230042201674647,0.6254489512440528,0.7704832663591464,4.8087459869884075,0.23627361249558138,0.312270253053922,True,0.6578323952235496,-1.9022846606727475,5.083900331886295,2.549235074780315,3-layer
3.2517236107228577e-07,0.16102362558922523,0.1424274566476288,1.2783673209699026e-06,0.10109157982077845,0.02137646244195514,48494.96245168274,1.0096346068250726,2.4625792773046395,0.05371469272838005,0.7907934057443101,0.9461640079733724,0.5965824988017944,4.383753468440933,0.06447831558635037,0.28638548787926676,True,0.5655973064527668,-2.8948426281482633,5.413841186029167,3.3156656210556417,3-layer
4.720229429342229e-07,0.39422226151213535,0.23161158815643218,6.087183537400657e-07,0.10206968661412816,0.022797137089821652,22349.485412635688,0.4292241158122808,5.705379751315324,0.061546913720010234,0.33546991884945127,0.6444072491309212,0.23741305620240843,4.286214703153165,0.6371011851002322,0.19289956362717167,True,0.5209798192258306,-3.2572039474598498,4.770424070693935,1.7366538705586807,3-layer
1.83431249207729e-07,0.12623795268898244,0.09868142846713712,3.7522935118438455e-06,0.0564849295434634,0.08329189276304562,31196.161388026616,0.9139274626653294,4.0385817012300445,0.05775532969271095,1.6587510920778086,0.7594218670099817,0.537917507521821,3.3088616204730923,0.7610132317075651,0.23947685139261682,True,0.7770262194677416,0.1300098427996782,4.407172650587662,3.061368027260781,3-layer
1.892837654032248e-07,0.09362817193800912,0.29194033523296914,1.1176192675008738e-07,0.1998727447409957,0.019507481180875145,49381.99819764763,1.5952838597763348,4.977202723151701,0.05993954876526646,0.7614084536418205,0.9334440104009623,0.29948244296110804,2.23118958368328,0.2946576062317668,0.06397745789236961,True,0.678716639832579,-2.999423239844767,5.3344460657875485,2.7492247447553995,3-layer
1.43335758981197e-07,0.22420470558091646,0.22167241110438463,6.1020161701569454e-05,0.08329045957983905,0.07491808960461167,14704.729728295968,1.8065565331424205,5.102346851398098,0.05901528756683761,0.06532944604556674,0.8729619280130861,0.44903367654463744,2.3543031243238506,0.5190669674611633,0.06707957350451518,True,0.8196150829523319,-23.439323917026094,5.483697737411292,2.8266802775683586,3-layer
3.8753848155762496e-07,0.08485204577833506,0.12490937493531536,0.0003967811036840938,0.23433888477677123,0.024725815881700534,18933.07626966772,1.4020167454144619,7.79763380141698,0.03600285495527642,0.8409451241317883,0.9978674389248614,0.7957314433653828,2.5428015894075053,0.089345103775203,0.19028375269904502,True,0.6490794868630732,-3.1211290802333576,5.495896792412347,2.520801212049361,3-layer
1.496819099853607e-07,0.16413640491992618,0.15605378236112283,1.1571990021112051e-07,0.0703295290859915,0.061232180841915056,9199.904667351562,1.711758708663781,7.120285860940976,0.0580886793433813,0.9084986163065208,0.8101492423179587,1.02591357900703,2.402072397085405,0.26941975341079255,0.0843441907295473,True,0.5973360700136463,-1.0578683139427225,5.120023094853859,2.3410245225076904,3-layer
4.130490198391102e-07,0.25979236440711145,0.1457236735052594,0.00019356471707729573,0.0967254029195854,0.028530064547683826,13595.311442962035,1.1608772207050837,2.0173514617271424,0.053606460075210555,0.16551217078139227,0.5868873892890257,0.9709479116604821,3.120678988194747,0.234923685231047,0.2680577844335197,True,0.5305907490120588,-2.918740349224709,4.7959968952090986,3.6034077317511435,3-layer
5.539851539613042e-07,0.09875018521992893,0.27030286340506604,3.9677822129222315e-06,0.23146596587328833,0.01589613152553843,12111.75465130687,1.141372801506386,4.785451585511447,0.06038609750841348,0.43613095845043015,0.6146876777800472,0.5205046109925395,3.5055995051044393,0.05568360045639007,0.14461096372068966,True,0.8053553142310522,-0.1604658148383784,4.6925643407939654,2.3197379943177476,3-layer
4.361763019432418e-07,0.27627759198355395,0.24240283320597378,1.5025829116765208e-07,0.23222124045222264,0.023476740676169776,23995.551711211876,1.7109452956211535,6.681838896088169,0.05281732578695619,0.42369432222722725,0.7412508005434996,0.2689377676065501,4.737401370488161,0.4578162091530209,0.18014447717048782,True,0.5593696830858846,-2.506162533595329,5.098006095486171,1.8661473903130983,3-layer
8.213750449023533e-07,0.23555227904621942,0.23636644487379133,0.00022014225843073086,0.28439045140298347,0.017056421997985412,11279.84630182495,1.1588547675426248,7.164036352050078,0.0401009127498239,0.07465141725110741,0.5493424023834688,0.7499867364782784,4.500146549833934,0.8891288821103603,0.3038836298780079,True,0.5516544904377347,-15.123580875620277,5.136834002222611,2.670689995020871,3-layer
5.164269752354353e-07,0.31531182368761906,0.13020109408662583,1.9123261766380475e-07,0.23865838770908326,0.030616949550863855,24548.056454947386,0.7281516877608117,7.8977684489532916,0.054697914058555584,0.07099430508290362,0.8830502170543428,0.7706974663232405,4.806562489163799,0.9825765424539574,0.11259337640266179,True,0.3611242610172012,-50.790836336195404,5.50444389002514,1.5810676890225381,3-layer
6.27612332282231e-07,0.193538263121941,0.21272551127008965,2.732479547448797e-06,0.05609493783080749,0.049851292065578735,15757.19502652475,1.148874351464447,5.008019768290872,0.06313005722181772,0.13149864119358992,0.910906148790285,0.9985245596937737,2.4053893648087796,0.45430369820814265,0.2830265671472202,True,0.6881463911184944,-14.195318281782358,5.490096086216663,1.8991501696438187,3-layer
3.0587425354786133e-07,0.35575516406536817,0.2361250815803303,3.600390115470494e-05,0.1818048614724005,0.036697178916525575,17024.29445610175,0.9803049267950777,4.768728372047037,0.0559147587115079,0.050933613701443774,0.7913271490334732,0.2702870129969682,2.154229890895609,0.2222735627523936,0.15302777189337002,True,0.8247557035081644,-49.94460830726236,5.260835962533342,2.288670963231633,3-layer
3.0735319520170375e-07,0.08429543536291559,0.20711094719033307,3.2606753543223664e-07,0.24347285986272094,0.016762833742288808,23920.94857413709,1.4905496073808653,2.1597429792536267,0.0633464202767582,1.0009696732609101,0.5763032593050925,0.6967991826737394,3.8743668276960666,0.5387989915836907,0.29454980639149053,True,0.48544952914660766,-0.5366131133660828,3.6702401500961073,3.5434929317157646,3-layer
1.548338205139037e-07,0.08310971690533997,0.26008251376514174,0.0003078602697227005,0.2655287483078178,0.0957651572286251,14936.407567467842,1.8114155126768003,4.664949277949296,0.04922094594332476,0.4801907035112581,0.6464620679598386,1.127265208305462,4.941014640275434,0.9781814714236825,0.2552352303534615,True,0.7435090155600552,-0.5220724592481791,4.4085114609628215,2.958365107100717,3-layer
1.399390766674685e-07,0.12923078346606293,0.28280582963233303,0.0002805465452632253,0.2540621065856812,0.03256551606223082,37947.25523137123,1.0733827001822038,7.8935156154886705,0.04623587701864113,1.59761590475947,0.7357937565855805,0.3618264717245604,2.8630886421454655,0.04893120109005753,0.1686474994687634,True,0.6912701137391186,0.22788532247886706,4.304181726188257,2.7738587668982317,3-layer
4.5234974081914905e-07,0.18154806029616924,0.25865638014332626,4.914139469613643e-06,0.07686196742605501,0.05338039206774552,21674.33660526248,1.0985249456284882,3.8417433438743447,0.05234787090123843,0.3571789792622689,0.8849056880612161,0.7804122082248963,3.693881143430878,0.6889229892647469,0.03151660203564851,True,0.625483513021883,-3.6312757504995403,5.47369705147508,2.146316595278785,3-layer
6.865331308025901e-07,0.11209756116620687,0.2029638769838386,5.23228736562184e-06,0.0717632539666215,0.06368309989241887,43815.118642828835,1.342498310656242,3.7141831317617893,0.038023853541541766,0.2949084901793797,0.6315698043689693,0.7073607910258246,2.493517803478504,0.8979800448019033,0.05822376535519084,True,0.6268843043052399,-1.7647703591939243,5.2282599887966565,2.06617504246321,3-layer
1.544823667826225e-07,0.11278527466038327,0.25237047957076947,3.5659769281792227e-07,0.28072606069411205,0.041955850826862644,34086.57080593309,0.5958158828663904,2.4716390576437686,0.03618875466108526,1.9638805341466112,0.8219849735428123,1.1755608278290721,2.477538095775271,0.6636670423158724,0.21924623676801033,True,0.5773376119669005,-0.4421836831964685,4.821940584507558,2.8502743870173086,3-layer
9.211743773862013e-07,0.12968711629955643,0.1413259054153452,5.5875090838420154e-06,0.23472065055673436,0.0992126942524131,12084.98197101273,0.9204383236954758,4.351354539911416,0.0566282668379095,1.5138115698465484,0.9487620107531691,1.1685691683797588,3.3372586213175897,0.32427177850106464,0.03719676520073355,True,0.6083633804258926,-1.963220938066343,5.430681719316852,1.799381000637274,3-layer
1.9386858158476316e-07,0.20684503343800914,0.187888837284731,6.52956617977035e-06,0.28856338169281087,0.02098154933124685,9846.040514628,1.173805984113192,1.7018899543078398,0.05292950295852582,0.07339974375578505,0.8464460465987655,1.0888833006177985,2.911789245676841,0.8728545481451414,0.13205940185376286,True,0.5217135935265418,-16.653032238740202,5.469733889255627,3.1526817517978443,3-layer
1.2260507115321177e-07,0.15119671341285326,0.291282580019304,7.789195555561454e-06,0.23882146975068497,0.031110938049916017,14160.332482014519,1.797192734586519,3.6128672338310586,0.0576838444886356,1.1570659172164968,0.9793176801438975,0.5172660311492857,4.393935699852179,0.9715924434716231,0.2434282590797441,True,0.8485993024040884,-2.9282418139461686,5.484521522556985,2.9243729148343918,3-layer
1.8767456706939194e-07,0.21289496317940632,0.2921275580140481,0.00018662485398437473,0.16490622750972914,0.05326028591011843,22453.917939741674,1.4598491586298628,6.51545027919668,0.058357232863545744,0.42503581712212374,0.887528165797573,0.8625491220758635,2.1167934140232143,0.7828274679951516,0.22537313104622733,True,0.6924497394594994,-2.684154006833872,5.370318851757534,2.6182043265764925,3-layer
1.4163358109435783e-07,0.1084187222551875,0.2397637387430998,3.3472221242734024e-07,0.08913718491289613,0.050517231706237335,49597.47600116701,0.7065430889917133,2.804719311316697,0.06259014440820766,0.19877257380862864,0.8538862679010772,0.8400017641382843,3.975196393134138,0.20066120219592315,0.1805524441375631,True,0.5273835264258452,-6.201964601173641,5.373918729952231,3.0922828677661474,3-layer
5.96984857267107e-07,0.15895483552601114,0.1361813985694526,1.2190914196679196e-07,0.2071572070922782,0.015343169296479654,30502.48704323288,1.3011307188532881,6.989478228624104,0.03841417816701453,0.2104307150998656,0.8673013267358363,0.8623186982147544,3.5032858529094537,0.3101804436982862,0.07576055473884792,True,0.4493758406628343,-8.09692546784895,5.493326767803103,1.923942565263746,3-layer
5.785512909312621e-07,0.09632168493111634,0.29019493367010013,1.3373218170159762e-06,0.08541033956666844,0.04945307216207945,58937.85686129803,0.6737268471954814,6.34080316472794,0.04507668477785311,0.05943163305603957,0.8901145106112739,0.9494257550569813,2.9389942574436096,0.5237949858945251,0.16443912333372485,True,0.5765961771062937,-50.35192018733529,5.510954477843108,1.8005676377901105,3-layer
8.924041080258947e-07,0.3691788194183943,0.1381974805336743,4.031273188627091e-06,0.20954030345135777,0.02123543985427329,10036.265412740422,1.6440476175307488,2.122538991573391,0.03728182873986952,0.5163326763101882,0.5514749537604199,0.8182812920342385,2.1704364648860834,0.4599014585806564,0.24139242373628864,True,0.5694311355942115,0.17376670542311623,4.379896305424637,1.9244176152651116,3-layer
9.896819363378318e-07,0.1021066527956933,0.20981331622124016,2.619806325939948e-06,0.26900940921825656,0.06031213214045579,41608.623626424574,1.5490282754642362,1.9210147576243397,0.047588342159404454,0.7648150492164167,0.6617840938898196,0.5463239457082127,3.3265138524459283,0.9389326640345407,0.2392857289290776,True,0.5215252960364872,0.6632265371092827,4.35710753368493,2.0225701470201995,3-layer
5.42209058497852e-07,0.34198260630937993,0.10569235876722498,2.87632120841854e-07,0.15147801180139275,0.03216202616952986,46131.99140130723,1.9007213559251794,5.516822921914699,0.04502920270932806,1.0704060594602587,0.6729772429080356,0.5229234356565272,4.17271700722843,0.40408375455519074,0.2593626087528047,True,0.7173772589603217,0.48843398155122875,4.314596060488623,2.0689072581334824,3-layer
2.709250869622302e-07,0.2807091027959381,0.16881719992612093,1.4008976383514454e-05,0.1343475086487348,0.0161325475766694,31123.474380287244,1.8682357994591818,5.035139189741914,0.045435033169602235,0.07613755518258239,0.7912372674347025,0.25084953142248045,2.429878473285866,0.975612975753086,0.3256633882106569,True,0.8765224859814579,-62.18220193665627,4.866130536737696,2.7977854092849315,3-layer
2.191816084286584e-07,0.13682083870177436,0.17037425627766029,1.086318735209401e-06,0.2765264452364742,0.08852320044373571,18507.206946526603,0.9266134288661063,4.801544303451246,0.055007355613113235,0.5339839567147853,0.7505148754190121,0.6469226810721508,2.382262621906908,0.9106908667520484,0.19942610693885074,True,0.8276045596608598,-0.7993394420075173,4.874204274889998,2.5129514040110004,3-layer
1.638566754907868e-07,0.2813817001095999,0.13396688626059156,6.509709070247333e-06,0.06380426915647133,0.0908924944894704,15692.970562421335,1.8315898175637444,5.854919536148457,0.05214458841405491,1.4271991611557748,0.597325026384881,0.37334772685870726,2.8621233752900714,0.26464158192070436,0.10402530968635691,True,0.8020703147241327,0.1956388740006192,3.6874631863131575,2.465645483514542,3-layer
3.207211724532416e-07,0.09422213143706837,0.11699910942600442,3.442591180181322e-05,0.25544345303524624,0.02015252953155192,42023.09979134684,1.0721185931506163,3.17705352177893,0.05082101380720998,0.5749732058226964,0.9813961973967462,0.5143141682806652,4.654441115818357,0.5194911071896068,0.2764125337018535,True,0.785115345313758,-5.06606600374817,5.4855887837913295,3.4430939333436914,3-layer
2.5839795032729254e-07,0.26841466136987613,0.23388322133221046,0.00014156201761690134,0.18758816478481943,0.05162859296959188,57735.27149211483,0.6569634007969931,1.0358309286860672,0.049582904595426,0.5064045793080316,0.5380329478901541,1.1737299642418135,2.9063726096155635,0.9684528566335884,0.29729238619572784,True,0.41506152389175466,0.1660952698479683,3.9186968725018363,3.217564519581154,3-layer
2.009356724719878e-07,0.3501071575834095,0.11291550081285948,0.00010683117295796702,0.21595178281575605,0.02056712254214235,54922.663937774625,0.8488036019872363,5.510814125293299,0.05754110764287425,0.5822334620179493,0.9640774479626497,1.0616425198494934,4.7085111718090165,0.2000621946010635,0.307570032699932,True,0.8053818965553745,-3.1117856173483434,5.492812066261715,3.0864208074864474,3-layer
8.382789386117462e-07,0.27124395380046135,0.19396006922032613,0.00010563948254578246,0.2926667865737713,0.018742204247216506,8760.077376234582,1.742297869870971,1.0727561148542566,0.061428080802770145,0.055229579161137014,0.6740825551613701,0.35557991517362525,2.6083978196254645,0.27377060465267117,0.13652815765492082,True,0.6641520989187656,-29.33776680867968,5.141796289126527,2.824378849615709,3-layer
3.9135784218925896e-07,0.11973048856101498,0.17610132199222012,3.39625997171907e-05,0.2613328816730889,0.025636672909645063,45376.9957946506,1.6276801396632896,4.872161384524571,0.0541545838335411,0.05992540964318311,0.7053085731660409,0.2085773476313158,3.033560181903573,0.960308794179546,0.12654962848057005,True,0.9075578667091495,-51.031036159355516,5.177853769787898,2.775393217704404,3-layer
3.8550143199144286e-07,0.2951960264108205,0.18685532619974077,3.573463814068498e-05,0.06194490418068753,0.015173550883170838,28069.854818622593,1.4113750909661693,6.722129718007376,0.06338435021954403,0.18261714978859706,0.8465478733673889,0.21136703498608794,2.59642852684076,0.2872330926547598,0.09819284870736257,True,0.6690329465083266,-13.645872911218701,5.349942282226295,2.1476053674507205,3-layer
4.3719706048591003e-07,0.1445691513788974,0.16774850393263674,2.0440230608483095e-06,0.2085567039609903,0.030732186838277335,44745.827365770994,1.250968566805577,7.923343777925683,0.042418870309685074,0.7481860639972466,0.8759411797055829,0.9019378135894172,4.754600720570114,0.330231492365309,0.3417831207020221,True,0.6063960196820227,-2.065277180724667,5.431534597921449,2.048221704827276,3-layer
7.848560550552987e-07,0.378863106088345,0.16555156058059306,1.8138120255787855e-07,0.06617601839952608,0.041724621422254644,57233.533013559376,1.2457762063318318,5.646538916005637,0.0389019694578143,0.07199344730573001,0.943010591806964,0.8026103167062729,2.9878236981897297,0.14220836743014362,0.2827786851579841,True,0.42031189344027375,-39.45887143089811,5.566978225439093,1.3803255743838359,3-layer
6.444986654852567e-07,0.13686965221249092,0.221361787654282,1.401427724734493e-07,0.15213417337613883,0.04008348202371107,39655.98913687963,1.1379603497843136,6.316184786324018,0.04137196706496629,1.9889266613027716,0.7032013314931773,1.0548442701927456,2.836111998213144,0.21517129745141864,0.1199387553504222,True,0.42079489929683855,-0.4723267425960014,4.47479811578342,1.6321443626912602,3-layer
7.015098082192235e-07,0.3143165583200404,0.09929456434375142,1.3220437305762757e-06,0.212761278442891,0.01737807238965367,54700.37488119722,0.5860831535700219,1.715119200587304,0.06475406304252619,0.10621951210722375,0.5680778912373176,1.1327660478478825,4.862969860206862,0.6865852590606738,0.11542269398196682,True,0.3221718774359831,-22.058677989107846,5.2382979140378465,2.8171344938340903,3-layer
2.554717077621911e-07,0.24121340077464878,0.15448116634596443,0.0002844208133436582,0.1238744022951186,0.09856145021764601,18103.208963219993,0.9932360795124193,1.6819921801561697,0.06058327407867892,0.16444543233033304,0.6451302062839126,0.9203920044540936,2.1221139900178216,0.05321381646501855,0.25261876497604474,True,0.34731306330563116,-3.332772095598531,4.803894163658183,3.712444182649103,3-layer
2.545584537833771e-07,0.34314293685005315,0.28038276800218803,7.438290828736298e-06,0.14363314488669898,0.03273112538357944,34278.968648675815,1.3647683155892145,7.824162177607643,0.04335006066089794,1.106760480755274,0.9513739643356722,0.5980992643793086,2.094275508111325,0.6125313896549939,0.12602387506207624,True,0.4910659642384795,-2.6710625760945237,5.464192944849339,1.6889276282788988,3-layer
5.309118684459345e-07,0.12454265819518966,0.17010519696505652,8.857865168451674e-05,0.27261332416377704,0.04582597115233616,9333.715152317462,1.8654537136002909,2.3343843893025737,0.06150070379247403,0.9368071040506691,0.8165538110403534,1.140702713950694,3.4802979446307205,0.38797615532245017,0.07500267824989235,True,0.685486155573845,-0.9715474523738399,4.955096259989985,3.064564160470334,3-layer
2.3725378342830943e-07,0.19488740283372644,0.23987762744789193,0.0001610811049035989,0.11095895430685127,0.08559439760217961,48632.88685747648,0.7300709183664087,5.168297307751699,0.04082579274284617,1.6110920590011186,0.6232724897910684,0.9536649885649099,4.879829987753616,0.6823840807529716,0.24789756605584237,True,0.776903280980051,0.14508741021421445,3.7484661361208267,2.8179832067207427,3-layer
5.078299229347523e-07,0.39256251246211243,0.29370386743565485,0.0002857729591774077,0.10467747457351724,0.08633639012985794,11647.527884033032,1.311080254175482,3.762166687083295,0.038366126223631655,1.2488085622218914,0.7921524038483843,0.3360250543599135,2.53775911105187,0.38262386045862085,0.1653879897852416,True,0.6714453922372119,-0.2091174266110829,4.5322575510412175,3.02279763429256,3-layer
1.0222805249654919e-07,0.08727500746508116,0.16160559167999206,2.571424142085226e-05,0.15527576219966632,0.028238629852893892,12913.119839775623,1.792948243000159,1.6480189004836499,0.06222727531433974,1.3783296109599006,0.5334833352070845,1.1847041403315084,4.999056677347176,0.2051887511428348,0.25615756652584887,True,0.2807685630335396,-1.2756999756305594,3.29328422822787,3.663239607604768,3-layer
5.863423638607869e-07,0.2030098680989927,0.15887356104953693,3.293511041302338e-06,0.2054298933202543,0.07149024149346384,56481.67376990485,0.9193509364409184,1.2435871457431544,0.05547993009419213,0.05453381865217731,0.604966614339927,0.8490536051046483,3.7908069805358418,0.8709030258500103,0.07289478509272161,True,0.2836418805558608,-38.70110448212704,5.458681101037156,2.2799334264712607,3-layer
5.072787955490596e-07,0.18914670572209763,0.16507814635651213,1.9514706970672012e-06,0.2644310162308048,0.09416033416963389,19975.528659536514,0.951137614609963,1.4504076290738102,0.0540367738081944,0.7014301017727507,0.779228020838481,0.3608639304268928,3.3588186525115327,0.22642221021296632,0.34301694048123255,True,0.5116849064760782,-0.32279550345498986,4.68910791307036,2.818316055929522,3-layer
5.156164360315387e-07,0.2807560633146463,0.2535734023721314,0.0004185390994091221,0.23103170982732457,0.02203174867813611,38654.33162130246,0.5925391054474166,6.0623674263072065,0.035278470666452316,0.23090298307724388,0.958671124884675,0.5596246618642247,2.6256326395439573,0.610429810880351,0.15791628497812513,True,0.7077176927036664,-8.49106658271183,5.471419834150755,2.813864532713151,3-layer
3.8667443208575927e-07,0.1346566940537401,0.251778928707268,0.0001816106594790321,0.21411938998568208,0.019355615677906033,14970.549406275639,1.9839818177180706,7.727990496967581,0.045518266860641476,0.170731194593691,0.6573761148968013,0.4743185576284027,3.925899520258576,0.4331187260088148,0.2856085551965475,True,0.5755965615278452,-5.05297843615572,4.7486215995052286,2.650543611606378,3-layer
2.811966810262457e-07,0.08562754403612835,0.1745565257510737,2.5676975523565966e-06,0.2202915642049859,0.06223565946258148,31361.91509315457,1.8311389401558786,1.9494948543529298,0.045308755947635754,0.06866580077551931,0.5056899018332164,0.5309262338383954,3.5253367012097376,0.9850390181827311,0.26654917878002715,True,0.4989522368632825,-33.01885971497004,5.0634609638348085,3.067786719126056,3-layer
1.726908136088618e-07,0.22470959851686062,0.1224403376704795,1.8973977887734736e-05,0.08370594691548532,0.054473577966113344,23296.185789564865,0.9026176732962011,5.309996463364238,0.0396286305089658,0.5847691767053412,0.8698867918852091,0.172386994421348,3.067699284155817,0.34611683985111624,0.033519224386027495,True,0.7993523160096303,-1.890017181423472,5.1862586004058135,2.5859265561948948,3-layer
7.921602135582083e-07,0.09788923565062128,0.1467091629481131,3.26852735704518e-05,0.17369302878173487,0.07476828112966881,19719.52689689329,0.5064356989673783,2.0094311928582105,0.04364035909806229,0.05767622612744632,0.8685315374871254,0.47006561159657245,3.521459223330739,0.23290045696691322,0.24407436110310765,True,0.7305681734276537,-43.13619822416473,5.409440283170903,3.000910248614133,3-layer
8.363806929881409e-07,0.23125105887108513,0.26416019313434386,1.208479686942139e-06,0.1672883696568565,0.017861453508182194,46803.06493097245,1.214702317419234,3.650541701450132,0.043436650396345707,0.639200104381544,0.5322832669623049,1.0152323832653325,2.9392629157956085,0.7550649661586899,0.179315170937323,True,0.523139207224522,0.2057457148069537,4.015035696467521,1.7734757341628005,3-layer
